profession,nation,created,count
Retail Assistant,England,2023-03-09,3.0454545454545454
Retail Assistant,England,2023-03-10,3.227272727272727
Retail Assistant,England,2023-03-12,2.9523809523809526
Retail Assistant,England,2023-03-13,3.1363636363636362
Retail Assistant,England,2023-03-14,3.0434782608695654
Retail Assistant,England,2023-03-15,3.1739130434782608
Retail Assistant,England,2023-03-16,3.260869565217391
Retail Assistant,England,2023-03-17,4.0
Retail Assistant,England,2023-03-19,4.136363636363637
Retail Assistant,England,2023-03-20,4.181818181818182
Retail Assistant,England,2023-03-21,4.090909090909091
Retail Assistant,England,2023-03-22,4.3478260869565215
Retail Assistant,England,2023-03-23,4.434782608695652
Retail Assistant,England,2023-03-24,4.608695652173913
Retail Assistant,England,2023-03-25,4.458333333333333
Retail Assistant,Northern Ireland,2021-05-20,1.0
Retail Assistant,Northern Ireland,2021-06-24,1.0
Retail Assistant,Northern Ireland,2021-08-18,1.0
Retail Assistant,Northern Ireland,2021-10-13,1.0
Retail Assistant,Northern Ireland,2022-01-27,1.0
Retail Assistant,Northern Ireland,2022-02-23,1.0
Retail Assistant,Northern Ireland,2022-03-09,1.5
Retail Assistant,Northern Ireland,2022-04-13,2.0
Retail Assistant,Northern Ireland,2022-04-14,1.5
Retail Assistant,Northern Ireland,2022-05-26,4.0
Retail Assistant,Northern Ireland,2022-06-06,2.5
Retail Assistant,Northern Ireland,2022-06-23,3.3333333333333335
Retail Assistant,Northern Ireland,2022-09-23,2.0
Retail Assistant,Northern Ireland,2022-11-17,1.0
Retail Assistant,Scotland,2021-04-04,3.0
Retail Assistant,Scotland,2021-04-05,2.0
Retail Assistant,Scotland,2021-04-06,1.6666666666666667
Retail Assistant,Scotland,2021-04-08,1.75
Retail Assistant,Scotland,2021-04-10,1.8
Retail Assistant,Scotland,2021-04-15,1.6666666666666667
Retail Assistant,Scotland,2021-04-19,1.8571428571428572
Retail Assistant,Scotland,2021-04-20,1.875
Retail Assistant,Scotland,2021-04-21,1.7777777777777777
Retail Assistant,Scotland,2021-04-23,1.7
Retail Assistant,Scotland,2021-04-28,1.8181818181818181
Retail Assistant,Scotland,2021-04-30,1.8333333333333333
Retail Assistant,Scotland,2021-05-02,1.7692307692307692
Retail Assistant,Scotland,2021-05-03,1.7142857142857142
Retail Assistant,Scotland,2021-05-06,1.6666666666666667
Retail Assistant,Scotland,2021-05-07,1.6153846153846154
Retail Assistant,Scotland,2021-05-12,2.0833333333333335
Retail Assistant,Scotland,2021-05-13,2.0
Retail Assistant,Scotland,2021-05-24,2.111111111111111
Retail Assistant,Scotland,2021-05-26,2.0
Retail Assistant,Scotland,2021-06-03,2.142857142857143
Retail Assistant,Scotland,2021-06-05,2.142857142857143
Retail Assistant,Scotland,2021-06-10,2.4285714285714284
Retail Assistant,Scotland,2021-06-13,1.8333333333333333
Retail Assistant,Scotland,2021-06-15,1.8571428571428572
Retail Assistant,Scotland,2021-06-17,1.75
Retail Assistant,Scotland,2021-06-24,1.75
Retail Assistant,Scotland,2021-06-26,2.125
Retail Assistant,Scotland,2021-06-27,2.111111111111111
Retail Assistant,Scotland,2021-06-28,2.1
Retail Assistant,Scotland,2021-06-30,2.1818181818181817
Retail Assistant,Scotland,2021-07-01,2.0833333333333335
Retail Assistant,Scotland,2021-07-05,2.1818181818181817
Retail Assistant,Scotland,2021-07-06,2.0833333333333335
Retail Assistant,Scotland,2021-07-07,2.3076923076923075
Retail Assistant,Scotland,2021-07-09,2.2142857142857144
Retail Assistant,Scotland,2021-07-15,2.0
Retail Assistant,Scotland,2021-07-17,2.0
Retail Assistant,Scotland,2021-07-20,2.0
Retail Assistant,Scotland,2021-07-23,1.9285714285714286
Retail Assistant,Scotland,2021-07-26,1.7692307692307692
Retail Assistant,Scotland,2021-07-29,1.8333333333333333
Retail Assistant,Scotland,2021-08-06,1.375
Retail Assistant,Scotland,2021-08-10,2.25
Retail Assistant,Scotland,2021-08-11,2.111111111111111
Retail Assistant,Scotland,2021-08-16,2.25
Retail Assistant,Scotland,2021-08-17,2.111111111111111
Retail Assistant,Scotland,2021-08-18,2.1
Retail Assistant,Scotland,2021-08-21,2.0
Retail Assistant,Scotland,2021-08-24,2.0
Retail Assistant,Scotland,2021-08-25,2.2
Retail Assistant,Scotland,2021-08-26,2.090909090909091
Retail Assistant,Scotland,2021-08-27,2.0833333333333335
Retail Assistant,Scotland,2021-08-28,1.9166666666666667
Retail Assistant,Scotland,2021-08-29,1.9230769230769231
Retail Assistant,Scotland,2021-08-30,1.8571428571428572
Retail Assistant,Scotland,2021-09-01,1.8666666666666667
Retail Assistant,Scotland,2021-09-02,1.8125
Retail Assistant,Scotland,2021-09-05,1.8125
Retail Assistant,Scotland,2021-09-06,1.7647058823529411
Retail Assistant,Scotland,2021-09-09,1.3529411764705883
Retail Assistant,Scotland,2021-09-10,1.3529411764705883
Retail Assistant,Scotland,2021-09-13,1.3333333333333333
Retail Assistant,Scotland,2021-09-15,1.3333333333333333
Retail Assistant,Scotland,2021-09-19,1.2941176470588236
Retail Assistant,Scotland,2021-09-20,1.411764705882353
Retail Assistant,Scotland,2021-09-22,1.4444444444444444
Retail Assistant,Scotland,2021-09-23,1.6666666666666667
Retail Assistant,Scotland,2021-09-24,1.7222222222222223
Retail Assistant,Scotland,2021-09-25,1.7222222222222223
Retail Assistant,Scotland,2021-09-26,1.6666666666666667
Retail Assistant,Scotland,2021-09-27,1.7777777777777777
Retail Assistant,Scotland,2021-09-30,1.7647058823529411
Retail Assistant,Scotland,2021-10-04,1.75
Retail Assistant,Scotland,2021-10-05,1.75
Retail Assistant,Scotland,2021-10-10,1.8571428571428572
Retail Assistant,Scotland,2021-10-11,1.8666666666666667
Retail Assistant,Scotland,2021-10-12,1.8125
Retail Assistant,Scotland,2021-10-13,1.8125
Retail Assistant,Scotland,2021-10-14,1.7647058823529411
Retail Assistant,Scotland,2021-10-16,1.7647058823529411
Retail Assistant,Scotland,2021-10-25,1.4166666666666667
Retail Assistant,Scotland,2021-10-26,1.5
Retail Assistant,Scotland,2021-10-28,1.3333333333333333
Retail Assistant,Scotland,2021-10-29,1.3076923076923077
Retail Assistant,Scotland,2021-10-30,1.3846153846153846
Retail Assistant,Scotland,2021-11-02,1.3571428571428572
Retail Assistant,Scotland,2021-11-10,1.3636363636363635
Retail Assistant,Scotland,2021-11-11,1.3636363636363635
Retail Assistant,Scotland,2021-11-16,1.4444444444444444
Retail Assistant,Scotland,2021-11-18,1.4
Retail Assistant,Scotland,2021-11-19,1.4545454545454546
Retail Assistant,Scotland,2021-11-29,1.2857142857142858
Retail Assistant,Scotland,2021-12-01,1.25
Retail Assistant,Scotland,2021-12-02,1.375
Retail Assistant,Scotland,2021-12-09,1.5555555555555556
Retail Assistant,Scotland,2021-12-14,1.75
Retail Assistant,Scotland,2021-12-16,1.875
Retail Assistant,Scotland,2022-01-04,2.0
Retail Assistant,Scotland,2022-01-08,1.5
Retail Assistant,Scotland,2022-01-12,1.4
Retail Assistant,Scotland,2022-01-19,1.25
Retail Assistant,Scotland,2022-02-02,2.0
Retail Assistant,Scotland,2022-02-15,2.6666666666666665
Retail Assistant,Scotland,2022-02-20,2.3333333333333335
Retail Assistant,Scotland,2022-02-21,2.0
Retail Assistant,Scotland,2022-02-23,1.8
Retail Assistant,Scotland,2022-02-25,1.6666666666666667
Retail Assistant,Scotland,2022-03-03,1.7142857142857142
Retail Assistant,Scotland,2022-03-04,1.2857142857142858
Retail Assistant,Scotland,2022-03-13,1.375
Retail Assistant,Scotland,2022-03-15,1.4444444444444444
Retail Assistant,Scotland,2022-03-16,1.5
Retail Assistant,Scotland,2022-03-17,1.5
Retail Assistant,Scotland,2022-03-18,1.4545454545454546
Retail Assistant,Scotland,2022-03-23,1.7
Retail Assistant,Scotland,2022-03-24,1.6363636363636365
Retail Assistant,Scotland,2022-03-25,1.6363636363636365
Retail Assistant,Scotland,2022-03-30,1.7272727272727273
Retail Assistant,Scotland,2022-04-05,1.6
Retail Assistant,Scotland,2022-04-06,1.5454545454545454
Retail Assistant,Scotland,2022-04-12,1.6363636363636365
Retail Assistant,Scotland,2022-04-14,1.5454545454545454
Retail Assistant,Scotland,2022-04-21,1.5555555555555556
Retail Assistant,Scotland,2022-04-25,1.5714285714285714
Retail Assistant,Scotland,2022-04-27,1.5
Retail Assistant,Scotland,2022-04-28,1.5555555555555556
Retail Assistant,Scotland,2022-05-02,1.4444444444444444
Retail Assistant,Scotland,2022-05-03,1.4
Retail Assistant,Scotland,2022-05-05,1.5
Retail Assistant,Scotland,2022-05-09,1.5
Retail Assistant,Scotland,2022-05-13,1.3
Retail Assistant,Scotland,2022-05-15,1.3
Retail Assistant,Scotland,2022-05-16,1.2727272727272727
Retail Assistant,Scotland,2022-05-17,1.4166666666666667
Retail Assistant,Scotland,2022-05-18,1.4615384615384615
Retail Assistant,Scotland,2022-05-20,1.4285714285714286
Retail Assistant,Scotland,2022-05-21,1.4285714285714286
Retail Assistant,Scotland,2022-05-22,1.4
Retail Assistant,Scotland,2022-05-23,1.5625
Retail Assistant,Scotland,2022-05-24,1.5294117647058822
Retail Assistant,Scotland,2022-05-26,1.7058823529411764
Retail Assistant,Scotland,2022-05-27,1.7058823529411764
Retail Assistant,Scotland,2022-05-28,1.7058823529411764
Retail Assistant,Scotland,2022-05-31,1.6666666666666667
Retail Assistant,Scotland,2022-06-05,1.6875
Retail Assistant,Scotland,2022-06-06,1.6470588235294117
Retail Assistant,Scotland,2022-06-12,1.6875
Retail Assistant,Scotland,2022-06-14,1.6875
Retail Assistant,Scotland,2022-06-16,1.8
Retail Assistant,Scotland,2022-06-17,1.8
Retail Assistant,Scotland,2022-06-20,2.0714285714285716
Retail Assistant,Scotland,2022-06-21,2.142857142857143
Retail Assistant,Scotland,2022-06-22,2.0714285714285716
Retail Assistant,Scotland,2022-06-27,2.0
Retail Assistant,Scotland,2022-06-28,1.9166666666666667
Retail Assistant,Scotland,2022-07-01,2.0
Retail Assistant,Scotland,2022-07-02,1.9230769230769231
Retail Assistant,Scotland,2022-07-04,1.9285714285714286
Retail Assistant,Scotland,2022-07-05,1.9285714285714286
Retail Assistant,Scotland,2022-07-06,1.9285714285714286
Retail Assistant,Scotland,2022-07-08,2.066666666666667
Retail Assistant,Scotland,2022-07-11,2.0
Retail Assistant,Scotland,2022-07-14,2.066666666666667
Retail Assistant,Scotland,2022-07-15,2.0
Retail Assistant,Scotland,2022-07-18,1.8
Retail Assistant,Scotland,2022-07-21,1.5714285714285714
Retail Assistant,Scotland,2022-07-27,2.0
Retail Assistant,Scotland,2022-07-28,2.0
Retail Assistant,Scotland,2022-07-29,1.9285714285714286
Retail Assistant,Scotland,2022-08-03,1.9166666666666667
Retail Assistant,Scotland,2022-08-07,1.9
Retail Assistant,Scotland,2022-08-10,2.0
Retail Assistant,Scotland,2022-08-11,1.9090909090909092
Retail Assistant,Scotland,2022-08-17,2.5555555555555554
Retail Assistant,Scotland,2022-08-18,2.4
Retail Assistant,Scotland,2022-08-22,2.4
Retail Assistant,Scotland,2022-08-23,2.3636363636363638
Retail Assistant,Scotland,2022-08-30,1.8888888888888888
Retail Assistant,Scotland,2022-08-31,1.8
Retail Assistant,Scotland,2022-09-01,1.7272727272727273
Retail Assistant,Scotland,2022-09-12,1.75
Retail Assistant,Scotland,2022-09-13,1.8888888888888888
Retail Assistant,Scotland,2022-09-14,1.8
Retail Assistant,Scotland,2022-09-15,1.7272727272727273
Retail Assistant,Scotland,2022-09-23,1.375
Retail Assistant,Scotland,2022-09-28,1.3333333333333333
Retail Assistant,Scotland,2022-09-29,1.3333333333333333
Retail Assistant,Scotland,2022-09-30,1.3333333333333333
Retail Assistant,Scotland,2022-10-01,1.3333333333333333
Retail Assistant,Scotland,2022-10-07,1.4
Retail Assistant,Scotland,2022-10-11,1.5454545454545454
Retail Assistant,Scotland,2022-10-14,1.6666666666666667
Retail Assistant,Scotland,2022-10-19,1.6666666666666667
Retail Assistant,Scotland,2022-10-20,1.6
Retail Assistant,Scotland,2022-10-22,1.5454545454545454
Retail Assistant,Scotland,2022-11-02,1.7142857142857142
Retail Assistant,Scotland,2022-11-09,1.5714285714285714
Retail Assistant,Scotland,2022-11-14,1.0
Retail Assistant,Scotland,2022-11-15,1.2857142857142858
Retail Assistant,Scotland,2022-11-17,1.625
Retail Assistant,Scotland,2022-11-19,2.0
Retail Assistant,Scotland,2022-11-28,2.0
Retail Assistant,Scotland,2022-11-29,1.875
Retail Assistant,Scotland,2022-12-01,2.4444444444444446
Retail Assistant,Scotland,2022-12-02,2.4444444444444446
Retail Assistant,Scotland,2022-12-06,2.4
Retail Assistant,Scotland,2022-12-07,2.5454545454545454
Retail Assistant,Scotland,2022-12-11,2.5454545454545454
Retail Assistant,Scotland,2022-12-21,2.25
Retail Assistant,Scotland,2022-12-29,2.4285714285714284
Retail Assistant,Scotland,2023-01-06,1.0
Retail Assistant,Scotland,2023-01-11,1.0
Retail Assistant,Scotland,2023-01-13,1.0
Retail Assistant,Scotland,2023-01-23,1.0
Retail Assistant,Scotland,2023-01-26,1.0
Retail Assistant,Scotland,2023-02-05,1.0
Retail Assistant,Scotland,2023-02-13,1.0
Retail Assistant,Scotland,2023-02-23,1.0
Retail Assistant,Scotland,2023-02-28,1.0
Retail Assistant,Scotland,2023-03-08,1.0
Retail Assistant,Scotland,2023-03-17,1.0
Retail Assistant,Scotland,2023-03-21,1.0
Retail Assistant,Scotland,2023-03-22,1.0
Retail Assistant,Scotland,2023-03-23,1.0
Retail Assistant,Wales,2021-04-01,1.0
Retail Assistant,Wales,2021-04-05,1.0
Retail Assistant,Wales,2021-04-07,2.3333333333333335
Retail Assistant,Wales,2021-04-08,2.0
Retail Assistant,Wales,2021-04-15,2.6
Retail Assistant,Wales,2021-04-19,2.3333333333333335
Retail Assistant,Wales,2021-04-20,2.142857142857143
Retail Assistant,Wales,2021-04-26,2.0
Retail Assistant,Wales,2021-04-27,1.8888888888888888
Retail Assistant,Wales,2021-04-30,1.9
Retail Assistant,Wales,2021-05-08,1.8571428571428572
Retail Assistant,Wales,2021-05-12,2.125
Retail Assistant,Wales,2021-05-19,1.7142857142857142
Retail Assistant,Wales,2021-05-26,1.8333333333333333
Retail Assistant,Wales,2021-05-28,1.8333333333333333
Retail Assistant,Wales,2021-06-01,1.6666666666666667
Retail Assistant,Wales,2021-06-02,1.5714285714285714
Retail Assistant,Wales,2021-06-05,1.5
Retail Assistant,Wales,2021-06-09,1.375
Retail Assistant,Wales,2021-06-23,1.0
Retail Assistant,Wales,2021-06-24,1.0
Retail Assistant,Wales,2021-06-26,1.5
Retail Assistant,Wales,2021-06-30,1.5
Retail Assistant,Wales,2021-07-05,1.8333333333333333
Retail Assistant,Wales,2021-07-18,2.0
Retail Assistant,Wales,2021-07-20,2.2857142857142856
Retail Assistant,Wales,2021-07-22,2.625
Retail Assistant,Wales,2021-07-23,2.625
Retail Assistant,Wales,2021-07-25,3.25
Retail Assistant,Wales,2021-07-29,2.75
Retail Assistant,Wales,2021-08-02,2.75
Retail Assistant,Wales,2021-08-05,2.875
Retail Assistant,Wales,2021-08-09,2.6666666666666665
Retail Assistant,Wales,2021-08-20,2.375
Retail Assistant,Wales,2021-08-22,2.0
Retail Assistant,Wales,2021-09-10,1.3333333333333333
Retail Assistant,Wales,2021-09-11,1.25
Retail Assistant,Wales,2021-09-12,1.2
Retail Assistant,Wales,2021-09-13,1.1666666666666667
Retail Assistant,Wales,2021-09-28,1.2
Retail Assistant,Wales,2021-10-05,1.1666666666666667
Retail Assistant,Wales,2021-10-20,1.0
Retail Assistant,Wales,2021-10-26,1.0
Retail Assistant,Wales,2021-11-03,1.25
Retail Assistant,Wales,2021-11-05,1.25
Retail Assistant,Wales,2021-11-19,1.25
Retail Assistant,Wales,2021-11-20,1.2
Retail Assistant,Wales,2021-11-29,1.2
Retail Assistant,Wales,2021-12-07,1.0
Retail Assistant,Wales,2021-12-09,1.2
Retail Assistant,Wales,2021-12-10,1.1666666666666667
Retail Assistant,Wales,2021-12-13,1.1428571428571428
Retail Assistant,Wales,2021-12-22,1.1666666666666667
Retail Assistant,Wales,2022-01-04,1.1666666666666667
Retail Assistant,Wales,2022-01-06,1.1666666666666667
Retail Assistant,Wales,2022-01-16,1.0
Retail Assistant,Wales,2022-01-19,1.2
Retail Assistant,Wales,2022-01-21,1.2
Retail Assistant,Wales,2022-02-02,1.6666666666666667
Retail Assistant,Wales,2022-02-09,2.4
Retail Assistant,Wales,2022-02-17,2.4
Retail Assistant,Wales,2022-02-19,2.2
Retail Assistant,Wales,2022-02-21,2.2
Retail Assistant,Wales,2022-02-23,2.0
Retail Assistant,Wales,2022-02-28,1.8571428571428572
Retail Assistant,Wales,2022-03-03,1.75
Retail Assistant,Wales,2022-03-04,1.375
Retail Assistant,Wales,2022-03-09,1.4444444444444444
Retail Assistant,Wales,2022-03-10,1.5
Retail Assistant,Wales,2022-03-15,1.2
